essay_id,prompt_name,predicted
cc8319c,Facial action coding system,False
cc88583,Exploring Venus,False
cc93324,Exploring Venus,False
cca1cb3,"""A Cowboy Who Rode the Waves""",False
cca24a0,Car-free cities,False
cca4654,Facial action coding system,False
ccaa072,The Face on Mars,False
ccacd9a,Driverless cars,False
ccafc96,Car-free cities,False
ccbd68e,Exploring Venus,False
ccc1098,The Face on Mars,False
ccc4a3b,Does the electoral college work?,False
cccaefb,Car-free cities,False
ccd90bb,Driverless cars,False
cce0c08,Does the electoral college work?,False
cce5898,Driverless cars,False
cce77c3,Facial action coding system,False
cce806d,Driverless cars,False
cceb8d1,Exploring Venus,False
ccefbd7,Driverless cars,False
ccfc77d,Does the electoral college work?,False
ccfc7b5,Driverless cars,False
cd00112,Driverless cars,False
cd08ad7,Facial action coding system,False
cd0d634,Does the electoral college work?,False
cd0deb2,Driverless cars,False
cd11d3b,The Face on Mars,False
cd151bf,The Face on Mars,False
cd1bcfa,Facial action coding system,False
cd1df72,"""A Cowboy Who Rode the Waves""",False
cd1f872,Exploring Venus,False
cd222a9,Facial action coding system,False
cd2398d,Exploring Venus,False
cd27691,Exploring Venus,False
cd279d1,Exploring Venus,False
cd32f6d,The Face on Mars,False
cd3902f,"""A Cowboy Who Rode the Waves""",False
cd42609,Exploring Venus,False
cd44a5a,"""A Cowboy Who Rode the Waves""",False
cd4cff6,Does the electoral college work?,False
cd50393,Car-free cities,False
cd644de,Does the electoral college work?,False
cd65096,Facial action coding system,False
cd66471,Car-free cities,False
cd6f974,"""A Cowboy Who Rode the Waves""",False
cd7d4a3,The Face on Mars,False
cd7ffd1,Car-free cities,False
cd877de,Driverless cars,False
cd9d88d,The Face on Mars,False
cd9f561,Exploring Venus,False
cda1813,The Face on Mars,False
cda310b,Does the electoral college work?,False
cdabeb5,Exploring Venus,False
cdae844,Exploring Venus,False
cdb8035,Driverless cars,False
cdb8686,Car-free cities,False
cdc231b,Exploring Venus,False
cdc6945,Exploring Venus,False
cdd506f,Driverless cars,False
cddb65e,Facial action coding system,False
cde0de4,Does the electoral college work?,False
cde8ee7,Exploring Venus,False
cdef38a,Driverless cars,False
cdf420a,The Face on Mars,False
cdf6869,The Face on Mars,False
cdff3b2,Does the electoral college work?,False
ce00d53,Does the electoral college work?,False
ce03364,Does the electoral college work?,False
ce0be14,"""A Cowboy Who Rode the Waves""",False
ce0fa56,Facial action coding system,False
ce1060a,Driverless cars,False
ce18d67,Does the electoral college work?,False
ce215cd,The Face on Mars,False
ce2c085,Does the electoral college work?,False
ce2ef24,Car-free cities,False
ce30566,Does the electoral college work?,False
ce34d62,Does the electoral college work?,False
ce37922,Facial action coding system,False
ce37fb3,Does the electoral college work?,False
ce42bad,Does the electoral college work?,False
ce4e3d3,Car-free cities,False
ce51886,Does the electoral college work?,False
ce714ad,"""A Cowboy Who Rode the Waves""",False
ce7d585,Car-free cities,False
ce81872,"""A Cowboy Who Rode the Waves""",False
ce835ba,Does the electoral college work?,False
ce8c005,The Face on Mars,False
ce96a53,Exploring Venus,False
ce9e15e,The Face on Mars,False
ce9e198,Facial action coding system,False
cea013b,Does the electoral college work?,False
cea84d3,The Face on Mars,False
ceb15d0,Exploring Venus,False
ceb1c5f,Car-free cities,False
cecbf38,Car-free cities,False
cece966,Does the electoral college work?,False
ced362b,Facial action coding system,False
ced3bda,Does the electoral college work?,False
ced486b,Does the electoral college work?,False
cee22f0,Car-free cities,False
cee8c0f,The Face on Mars,False
ceed91e,Exploring Venus,False
cef65f8,Driverless cars,False
cefa430,Driverless cars,False
cf043c2,Car-free cities,False
cf095da,Facial action coding system,False
cf0e733,Facial action coding system,False
cf176af,Car-free cities,False
cf1bac9,The Face on Mars,False
cf1d8ab,Does the electoral college work?,False
cf1e807,Does the electoral college work?,False
cf2728d,Driverless cars,False
cf28308,Exploring Venus,False
cf36e7d,The Face on Mars,False
cf3b381,Exploring Venus,False
cf44547,Does the electoral college work?,False
cf482bb,Car-free cities,False
cf4f88f,Facial action coding system,False
cf521a2,Does the electoral college work?,False
cf64f64,Driverless cars,False
cf67ce2,"""A Cowboy Who Rode the Waves""",False
cf6c1cf,Exploring Venus,False
cf6d57c,The Face on Mars,False
cf6dc8a,The Face on Mars,False
cf6e865,"""A Cowboy Who Rode the Waves""",False
cf6eebc,Car-free cities,False
cf7611a,Exploring Venus,False
cf82152,The Face on Mars,False
cf89e5a,"""A Cowboy Who Rode the Waves""",False
cf8b2df,Exploring Venus,False
cf8bb28,Exploring Venus,False
cf8e39f,Car-free cities,False
cf909c1,Driverless cars,False
cf96a90,Facial action coding system,False
cfa2cd5,Facial action coding system,False
cfa680e,Facial action coding system,False
cfa72bf,The Face on Mars,False
cfae4f9,Facial action coding system,False
cfbcfc7,Car-free cities,False
cfc33b6,Exploring Venus,False
cfcc66d,Does the electoral college work?,False
cfdf3f2,Car-free cities,False
cfdfdfa,Does the electoral college work?,False
cff1391,Facial action coding system,False
cff14e2,Exploring Venus,False
cff4abf,Facial action coding system,False
cff51e5,Driverless cars,False
cff9d2d,Exploring Venus,False
cffa3d3,"""A Cowboy Who Rode the Waves""",False
cffa6fb,Exploring Venus,False
cffc4a6,Car-free cities,False
cffc8aa,Exploring Venus,False
cfff1cf,Exploring Venus,False
d007c8f,"""A Cowboy Who Rode the Waves""",False
d0113ae,Driverless cars,False
d0127a0,Facial action coding system,False
d013dc7,Does the electoral college work?,False
d024295,The Face on Mars,False
d02f43e,Car-free cities,False
d031d7a,Facial action coding system,False
d032c34,Exploring Venus,False
d03e92e,The Face on Mars,False
d04405b,Does the electoral college work?,False
d046df0,Driverless cars,False
d047d46,Facial action coding system,False
d053807,"""A Cowboy Who Rode the Waves""",False
d055690,Exploring Venus,False
d068bc1,Does the electoral college work?,False
d0747b6,Does the electoral college work?,False
d0776b6,Driverless cars,False
d07ec0b,Facial action coding system,False
d082973,Car-free cities,False
d088b14,"""A Cowboy Who Rode the Waves""",False
d08a5ef,Does the electoral college work?,False
d08b141,Car-free cities,False
d08d158,The Face on Mars,False
d08d9e1,Exploring Venus,False
d092163,Car-free cities,False
d093ede,Facial action coding system,False
d09759b,Does the electoral college work?,False
d0a6d84,Facial action coding system,False
d0b5ffb,Facial action coding system,False
d0b9036,Car-free cities,False
d0bb1cc,Car-free cities,False
d0bbee3,Does the electoral college work?,False
d0be8dc,Driverless cars,False
d0c3c61,Car-free cities,False
d0c5173,Does the electoral college work?,False
d0cb8fd,Does the electoral college work?,False
d0d5c01,Car-free cities,False
d0da668,Exploring Venus,False
d0dfc29,Car-free cities,False
d0e706d,Does the electoral college work?,False
d0eb5ad,Car-free cities,False
d0ee225,Car-free cities,False
d0fac48,Car-free cities,False
d100700,Facial action coding system,False
d1057e0,Does the electoral college work?,False
d106dee,"""A Cowboy Who Rode the Waves""",False
d107e54,Does the electoral college work?,False
d10e15c,Facial action coding system,False
d116833,The Face on Mars,False
d119e87,Car-free cities,False
d11c131,Car-free cities,False
d11f475,Exploring Venus,False
d129f6b,Driverless cars,False
d1354e5,Does the electoral college work?,False
d136a52,Facial action coding system,False
d137d89,The Face on Mars,False
d138a75,The Face on Mars,False
d144944,Facial action coding system,False
d1568dc,The Face on Mars,False
d15a4ad,Exploring Venus,False
d15c0e4,Driverless cars,False
d15e743,Facial action coding system,False
d1609f6,Does the electoral college work?,False
d168476,Car-free cities,False
d169ba3,Driverless cars,False
d16b46c,The Face on Mars,False
d1718e6,Facial action coding system,False
d1792d3,"""A Cowboy Who Rode the Waves""",False
d17dfc0,The Face on Mars,False
d17e84c,Facial action coding system,False
d18a202,Driverless cars,False
d18a663,"""A Cowboy Who Rode the Waves""",False
d1914a2,Does the electoral college work?,False
d192fed,Car-free cities,False
d198ebf,The Face on Mars,False
d19c417,Does the electoral college work?,False
d19e4cc,Facial action coding system,False
d1a6973,Facial action coding system,False
d1b5929,Driverless cars,False
d1bb139,Driverless cars,False
d1cd1ee,Exploring Venus,False
d1ce732,The Face on Mars,False
d1cf792,Facial action coding system,False
d1d32ad,The Face on Mars,False
d1d95ea,Exploring Venus,False
d1e43ab,Driverless cars,False
d1e5244,Does the electoral college work?,False
d1ea482,The Face on Mars,False
d1f55bc,"""A Cowboy Who Rode the Waves""",False
d1fd261,Car-free cities,False
d20bd7a,Car-free cities,False
d20dfa2,"""A Cowboy Who Rode the Waves""",False
d20e3ae,The Face on Mars,False
d211ba8,Facial action coding system,False
d214529,Car-free cities,False
d21cf9b,Facial action coding system,False
d21fbb8,Car-free cities,False
d226a86,Facial action coding system,False
d227acb,Facial action coding system,False
d22a390,Does the electoral college work?,False
d2373ef,"""A Cowboy Who Rode the Waves""",False
d23aa23,Facial action coding system,False
d23d911,The Face on Mars,False
d24acda,Car-free cities,False
d24c645,Car-free cities,False
d24f674,Does the electoral college work?,False
d258cb9,Facial action coding system,False
d2622d1,Exploring Venus,False
d26fc28,Driverless cars,False
d272aa9,Facial action coding system,False
d286ab2,Does the electoral college work?,False
d28faa7,The Face on Mars,False
d292135,Does the electoral college work?,False
d298559,Exploring Venus,False
d29de25,Car-free cities,False
d29e7b4,Driverless cars,False
d2a3539,Car-free cities,False
d2aaa14,Exploring Venus,False
d2ab150,"""A Cowboy Who Rode the Waves""",False
d2b8d68,"""A Cowboy Who Rode the Waves""",False
d2b91e5,Driverless cars,False
d2c1065,Car-free cities,False
d2c7e76,Driverless cars,False
d2cd3fb,Exploring Venus,False
d2d299b,The Face on Mars,False
d2d5d91,Driverless cars,False
d2d6be7,Does the electoral college work?,False
d2d7ffb,The Face on Mars,False
d2db94e,Does the electoral college work?,False
d2ef605,The Face on Mars,False
d2f90b5,The Face on Mars,False
d2fb7aa,Car-free cities,False
d300174,The Face on Mars,False
d308ccb,Exploring Venus,False
d31b83c,Facial action coding system,False
d31f217,Driverless cars,False
d321e59,Car-free cities,False
d325701,"""A Cowboy Who Rode the Waves""",False
d32dbeb,Does the electoral college work?,False
d331726,"""A Cowboy Who Rode the Waves""",False
d3321fb,Does the electoral college work?,False
d337d53,Exploring Venus,False
d338bff,The Face on Mars,False
d349bb7,The Face on Mars,False
d34e7d3,Driverless cars,False
d35288c,Driverless cars,False
d3557e5,Driverless cars,False
d356dc9,Facial action coding system,False
d3570a8,Driverless cars,False
d35e751,Does the electoral college work?,False
d360054,Facial action coding system,False
d36602f,"""A Cowboy Who Rode the Waves""",False
d379e1c,"""A Cowboy Who Rode the Waves""",False
d3899c9,Car-free cities,False
d38aa66,"""A Cowboy Who Rode the Waves""",False
d39affc,"""A Cowboy Who Rode the Waves""",False
d39ff4c,"""A Cowboy Who Rode the Waves""",False
d3a7bc3,Does the electoral college work?,False
d3b4032,Exploring Venus,False
d3b40cd,Does the electoral college work?,False
d3bb699,Facial action coding system,False
d3bc7e7,"""A Cowboy Who Rode the Waves""",False
d3c355b,Facial action coding system,False
d3c55a0,The Face on Mars,False
d3c5dd7,Does the electoral college work?,False
d3cc1d2,Facial action coding system,False
d3d80b9,Car-free cities,False
d3da047,Driverless cars,False
d3eae26,Does the electoral college work?,False
d3ec13a,Facial action coding system,False
d3eed9a,"""A Cowboy Who Rode the Waves""",False
d3f67cc,Car-free cities,False
d3f995f,Driverless cars,False
d4014ec,Exploring Venus,False
d404a6c,Facial action coding system,False
d405755,Exploring Venus,False
d40c1ad,Facial action coding system,False
d40f0dd,The Face on Mars,False
d413b38,"""A Cowboy Who Rode the Waves""",False
d4147f2,Facial action coding system,False
d41c23e,Facial action coding system,False
d4216d3,Does the electoral college work?,False
d4240bf,Facial action coding system,False
d42a4ac,The Face on Mars,False
d4333cf,"""A Cowboy Who Rode the Waves""",False
d43535e,Facial action coding system,False
d43da53,"""A Cowboy Who Rode the Waves""",False
d4407cd,The Face on Mars,False
d442169,Facial action coding system,False
d448370,Exploring Venus,False
d44bfdb,Exploring Venus,False
d44e46c,Does the electoral college work?,False
d44ee2e,Facial action coding system,False
d45a14a,"""A Cowboy Who Rode the Waves""",False
d464251,Facial action coding system,False
d466e78,Exploring Venus,False
d467bb2,The Face on Mars,False
d46aa2a,The Face on Mars,False
d46b685,Exploring Venus,False
d46c11d,"""A Cowboy Who Rode the Waves""",False
d46c951,Facial action coding system,False
d47f566,The Face on Mars,False
d48339a,"""A Cowboy Who Rode the Waves""",False
d48d0fa,The Face on Mars,False
d4913bb,Car-free cities,False
d496ca5,Does the electoral college work?,False
d497eb1,Driverless cars,False
d49d8db,Facial action coding system,False
d49eaae,Car-free cities,False
d4a1bcf,Car-free cities,False
d4a6345,Exploring Venus,False
d4a8b29,Driverless cars,False
d4b08dd,Car-free cities,False
d4b11eb,Car-free cities,False
d4b87f4,Driverless cars,False
d4ba980,Facial action coding system,False
d4bda89,Does the electoral college work?,False
d4c76ab,Driverless cars,False
d4cf520,Car-free cities,False
d4d2562,Facial action coding system,False
d4d2647,Facial action coding system,False
d4d26a5,Driverless cars,False
d4d5074,Does the electoral college work?,False
d4d8077,Car-free cities,False
d4d961e,Does the electoral college work?,False
d4db57e,Does the electoral college work?,False
d4dc7a8,Does the electoral college work?,False
d4df1ab,Facial action coding system,False
d4e0802,The Face on Mars,False
d4e943a,"""A Cowboy Who Rode the Waves""",False
d4efac8,Does the electoral college work?,False
d4f2d1f,Exploring Venus,False
d500a61,Car-free cities,False
d507c82,Driverless cars,False
d5081a7,The Face on Mars,False
d513e3a,The Face on Mars,False
d5149be,Does the electoral college work?,False
d51d3e0,Driverless cars,False
d521177,The Face on Mars,False
d52b75b,Facial action coding system,False
d535c1b,Does the electoral college work?,False
d53934b,Facial action coding system,False
d548c9f,Car-free cities,False
d54e0f3,The Face on Mars,False
d550b2d,The Face on Mars,False
d5530ac,The Face on Mars,False
d55925e,Exploring Venus,False
d56cdfa,Does the electoral college work?,False
d56d9f9,Facial action coding system,False
d57a1f8,"""A Cowboy Who Rode the Waves""",False
d57c7b5,Facial action coding system,False
d57e683,"""A Cowboy Who Rode the Waves""",False
d586afa,Exploring Venus,False
d5888bd,Car-free cities,False
d58a5f4,Driverless cars,False
d58ff18,Does the electoral college work?,False
d5945d1,Exploring Venus,False
d596c5a,The Face on Mars,False
d59dfb4,"""A Cowboy Who Rode the Waves""",False
d59e167,Does the electoral college work?,False
d5a1bcc,Does the electoral college work?,False
d5a2731,Does the electoral college work?,False
d5a54e6,Car-free cities,False
d5abea3,Exploring Venus,False
d5b5a5c,"""A Cowboy Who Rode the Waves""",False
d5b6859,Car-free cities,False
d5b6ed5,Driverless cars,False
d5ba91f,"""A Cowboy Who Rode the Waves""",False
d5bb5fc,Does the electoral college work?,False
d5bc512,Facial action coding system,False
d5cb150,Does the electoral college work?,False
d5d6065,"""A Cowboy Who Rode the Waves""",False
d5e0122,Does the electoral college work?,False
d5e312e,Does the electoral college work?,False
d5e5fe8,Facial action coding system,False
d5f3444,Exploring Venus,False
d5f4814,Facial action coding system,False
d5fd4d3,Exploring Venus,False
d5ff1e5,Exploring Venus,False
d60b8b5,Facial action coding system,False
d60df74,The Face on Mars,False
d61378e,The Face on Mars,False
d613c8e,Car-free cities,False
d617314,Does the electoral college work?,False
d617cf4,Driverless cars,False
d61ba63,Exploring Venus,False
d61fa9d,Does the electoral college work?,False
d625d1c,Car-free cities,False
d62b9c4,Facial action coding system,False
d630b1f,The Face on Mars,False
d635ef5,"""A Cowboy Who Rode the Waves""",False
d63fc88,"""A Cowboy Who Rode the Waves""",False
d640a12,Facial action coding system,False
d641974,Does the electoral college work?,False
d644651,Car-free cities,False
d644ad3,Driverless cars,False
d64cc33,Does the electoral college work?,False
d64d128,Car-free cities,False
d64db4d,Facial action coding system,False
d65808c,The Face on Mars,False
d66421a,"""A Cowboy Who Rode the Waves""",False
d6659ad,Car-free cities,False
d669dab,"""A Cowboy Who Rode the Waves""",False
d669dfa,Facial action coding system,False
d67d2c2,Exploring Venus,False
d680429,Exploring Venus,False
d682dd8,Car-free cities,False
d683a92,Facial action coding system,False
d68a7f7,Facial action coding system,False
d699778,The Face on Mars,False
d69aff4,Car-free cities,False
d69dd40,Car-free cities,False
d6a3753,Does the electoral college work?,False
d6a6b74,Driverless cars,False
d6b3e06,Facial action coding system,False
d6b6b70,The Face on Mars,False
d6baaa5,Driverless cars,False
d6bbc8c,Driverless cars,False
d6c80ef,Facial action coding system,False
d6cbb21,Facial action coding system,False
d6d04cd,Car-free cities,False
d6d1058,The Face on Mars,False
d6d654f,Car-free cities,False
d6d6a0d,Exploring Venus,False
d6d8c34,Facial action coding system,False
d6d9605,Does the electoral college work?,False
d6def17,Facial action coding system,False
d6ea1d3,"""A Cowboy Who Rode the Waves""",False
d6ef00f,Car-free cities,False
d6f213f,Does the electoral college work?,False
d6f2c78,Does the electoral college work?,False
d6f5942,Does the electoral college work?,False
d6fd8ff,Car-free cities,False
d7023dd,Does the electoral college work?,False
d7038fe,Driverless cars,False
d7054db,Car-free cities,False
d7056aa,Does the electoral college work?,False
d710fe7,Exploring Venus,False
d712c51,Driverless cars,False
d71408c,The Face on Mars,False
d71e96b,Exploring Venus,False
d7203b6,Facial action coding system,False
d72438a,The Face on Mars,False
d72abd4,Facial action coding system,False
d72e9b0,Driverless cars,False
d730f64,"""A Cowboy Who Rode the Waves""",False
d7367ba,Car-free cities,False
d73b983,Facial action coding system,False
d744efa,The Face on Mars,False
d74a2c4,Car-free cities,False
d751233,"""A Cowboy Who Rode the Waves""",False
d759791,Car-free cities,False
d763419,Facial action coding system,False
d76797b,Exploring Venus,False
d76d97f,Facial action coding system,False
d7754e9,Facial action coding system,False
d77eb24,Car-free cities,False
d7800bf,Exploring Venus,False
d780971,"""A Cowboy Who Rode the Waves""",False
d786da7,Facial action coding system,False
d787938,Car-free cities,False
d78d5c9,Does the electoral college work?,False
d7914dc,Car-free cities,False
d791bad,Car-free cities,False
d795c90,Exploring Venus,False
d79dfff,Exploring Venus,False
d7a0626,Does the electoral college work?,False
d7a5814,Car-free cities,False
d7a9add,Does the electoral college work?,False
d7af7ab,Car-free cities,False
d7b2856,Facial action coding system,False
d7b59ec,Facial action coding system,False
d7c5fc6,Does the electoral college work?,False
d7c9776,Driverless cars,False
d7d0216,Exploring Venus,False
d7d09c0,Does the electoral college work?,False
d7d13df,Does the electoral college work?,False
d7dbef8,Facial action coding system,False
d7e01ba,"""A Cowboy Who Rode the Waves""",False
d7e4bda,Car-free cities,False
d7e7480,Does the electoral college work?,False
d7ea7e9,Does the electoral college work?,False
d7f2966,"""A Cowboy Who Rode the Waves""",False
d7f7ef8,Facial action coding system,False
d7fcf4b,Exploring Venus,False
d7fd73d,Car-free cities,False
d809e7a,The Face on Mars,False
d80af93,Car-free cities,False
d814d86,Facial action coding system,False
d81ea74,Does the electoral college work?,False
d822d6b,"""A Cowboy Who Rode the Waves""",False
d8243a4,Facial action coding system,False
d825770,Driverless cars,False
d82674c,The Face on Mars,False
d82df10,"""A Cowboy Who Rode the Waves""",False
d82e5cd,Does the electoral college work?,False
d8326c4,Does the electoral college work?,False
d8338f9,Exploring Venus,False
d8361b9,Facial action coding system,False
d836e6e,Does the electoral college work?,False
d83ebc6,Car-free cities,False
d842247,Does the electoral college work?,False
d84a404,Car-free cities,False
d84f0d1,Does the electoral college work?,False
d850373,The Face on Mars,False
d852c77,Exploring Venus,False
d86032f,Does the electoral college work?,False
d86072f,Does the electoral college work?,False
d863753,Does the electoral college work?,False
d869f96,Does the electoral college work?,False
d871f4e,Does the electoral college work?,False
d878b34,The Face on Mars,False
d88b728,Does the electoral college work?,False
d88f3fc,Does the electoral college work?,False
d8a2b0d,The Face on Mars,False
d8a6d62,The Face on Mars,False
d8ac048,Does the electoral college work?,False
d8b2798,Driverless cars,False
d8b4704,Facial action coding system,False
d8b6e7a,Driverless cars,False
d8b7938,The Face on Mars,False
d8ba484,"""A Cowboy Who Rode the Waves""",False
d8c4ec2,Car-free cities,False
d8d0cc3,Facial action coding system,False
d8d10fa,Driverless cars,False
d8d2d90,"""A Cowboy Who Rode the Waves""",False
d8d8de9,Exploring Venus,False
d8dc3f8,Exploring Venus,False
d8eb63c,Does the electoral college work?,False
d8f3bd7,Does the electoral college work?,False
d8f9c47,Car-free cities,False
d8fe8c6,"""A Cowboy Who Rode the Waves""",False
d8ff78a,"""A Cowboy Who Rode the Waves""",False
d9040ef,The Face on Mars,False
d90758e,"""A Cowboy Who Rode the Waves""",False
d9192d6,The Face on Mars,False
d926aa2,Car-free cities,False
d92b4de,Car-free cities,False
d9311a7,Exploring Venus,False
d9319e2,Does the electoral college work?,False
d93507a,"""A Cowboy Who Rode the Waves""",False
d9429ff,Does the electoral college work?,False
d9503fa,The Face on Mars,False
d95109e,Car-free cities,False
d95518f,Car-free cities,False
d96aded,"""A Cowboy Who Rode the Waves""",False
d96ddd6,Car-free cities,False
d978161,Does the electoral college work?,False
d979a6e,Driverless cars,False
d987eaf,Driverless cars,False
d991ec4,"""A Cowboy Who Rode the Waves""",False
d9929eb,The Face on Mars,False
d9936bc,Car-free cities,False
d9a091f,"""A Cowboy Who Rode the Waves""",False
d9a15bb,Does the electoral college work?,False
d9a2d87,Does the electoral college work?,False
d9b142b,Car-free cities,False
d9b3f52,Exploring Venus,False
d9c0590,The Face on Mars,False
d9c3ff1,The Face on Mars,False
d9c628d,Facial action coding system,False
d9c8d70,Facial action coding system,False
d9cb2a4,Facial action coding system,False
d9cb4a4,Driverless cars,False
d9cb9cc,Facial action coding system,False
d9cbe7f,"""A Cowboy Who Rode the Waves""",False
d9cc4d7,Facial action coding system,False
d9d0ecc,Does the electoral college work?,False
d9d132a,Driverless cars,False
d9d5eaf,"""A Cowboy Who Rode the Waves""",False
d9e6a88,The Face on Mars,False
d9e7c10,Facial action coding system,False
d9eba6d,Car-free cities,False
d9f36b2,The Face on Mars,False
d9f4644,Facial action coding system,False
d9fce09,Car-free cities,False
d9fd23e,Car-free cities,False
da08297,Does the electoral college work?,False
da09d2f,Exploring Venus,False
da0a649,The Face on Mars,False
da1c207,Car-free cities,False
da2f2c8,Facial action coding system,False
da34069,Facial action coding system,False
da342ec,The Face on Mars,False
da4204b,Driverless cars,False
da436e3,The Face on Mars,False
da4513f,Exploring Venus,False
da452c5,Does the electoral college work?,False
da478ea,Does the electoral college work?,False
da48df7,Driverless cars,False
da4b065,Driverless cars,False
da4f161,Car-free cities,False
da4f24a,Car-free cities,False
da50585,Exploring Venus,False
da508af,Driverless cars,False
da50a6d,"""A Cowboy Who Rode the Waves""",False
da550db,Facial action coding system,False
da5a58b,Exploring Venus,False
da5a8fd,The Face on Mars,False
da5a938,Driverless cars,False
da5e16e,Facial action coding system,False
da5ee3f,Driverless cars,False
da6836e,Facial action coding system,False
da6aebe,"""A Cowboy Who Rode the Waves""",False
da6b44d,"""A Cowboy Who Rode the Waves""",False
da71454,Car-free cities,False
da750c7,Driverless cars,False
da7968c,Car-free cities,False
da7edab,Does the electoral college work?,False
da81c33,The Face on Mars,False
da85290,Exploring Venus,False
da881e9,The Face on Mars,False
da8c829,Car-free cities,False
da8d8d2,Exploring Venus,False
da98e49,Car-free cities,False
da9b194,Facial action coding system,False
dabc74a,Facial action coding system,False
dabd869,Facial action coding system,False
dac3832,Driverless cars,False
dac4eee,The Face on Mars,False
dac6521,Driverless cars,False
dacd0d3,Exploring Venus,False
dad855f,Car-free cities,False
dad862d,Car-free cities,False
dada74b,Facial action coding system,False
dae56ee,Car-free cities,False
dae768b,"""A Cowboy Who Rode the Waves""",False
dae9832,The Face on Mars,False
daea975,Facial action coding system,False
daf6569,Facial action coding system,False
daf76d6,Facial action coding system,False
daf7b23,Does the electoral college work?,False
db008ce,Car-free cities,False
db098d3,The Face on Mars,False
db0a0c0,Driverless cars,False
db0b11e,Car-free cities,False
db0f994,Car-free cities,False
db1689b,Driverless cars,False
db18689,Exploring Venus,False
db19681,Does the electoral college work?,False
db21ca7,The Face on Mars,False
db27efe,Driverless cars,False
db2b98a,The Face on Mars,False
db2d113,"""A Cowboy Who Rode the Waves""",False
db2e65a,Facial action coding system,False
db2f60d,Facial action coding system,False
db30849,Car-free cities,False
db372d7,Driverless cars,False
db39406,Driverless cars,False
db45d38,Facial action coding system,False
db600cd,Driverless cars,False
db6668b,"""A Cowboy Who Rode the Waves""",False
db698da,Facial action coding system,False
db6bf94,"""A Cowboy Who Rode the Waves""",False
db77ad3,Driverless cars,False
db7ce90,Facial action coding system,False
db7fbc9,"""A Cowboy Who Rode the Waves""",False
db84c1b,Driverless cars,False
db8c22e,The Face on Mars,False
db8d3d5,"""A Cowboy Who Rode the Waves""",False
db90b66,Facial action coding system,False
db966ad,Car-free cities,False
db9c634,Does the electoral college work?,False
dba50d5,Driverless cars,False
dba96f3,The Face on Mars,False
dbad79f,Car-free cities,False
dbad9f3,Car-free cities,False
dbb2296,Car-free cities,False
dbbc08b,Driverless cars,False
dbbc5e5,Driverless cars,False
dbc67ae,Facial action coding system,False
dbcb8e2,The Face on Mars,False
dbcd1d3,Car-free cities,False
dbcda24,Driverless cars,False
dbcfa50,The Face on Mars,False
dbd027f,The Face on Mars,False
dbd114e,Facial action coding system,False
dbd5d3c,Does the electoral college work?,False
dbd8769,The Face on Mars,False
dbdaa1c,Exploring Venus,False
dbe3115,"""A Cowboy Who Rode the Waves""",False
dbe4221,Driverless cars,False
dbf756e,Facial action coding system,False
dbf7e1e,"""A Cowboy Who Rode the Waves""",False
dbfb38b,Facial action coding system,False
dc02c32,Facial action coding system,False
dc05f10,"""A Cowboy Who Rode the Waves""",False
dc07e0c,Does the electoral college work?,False
dc0a3e8,Does the electoral college work?,False
dc0bb2e,Does the electoral college work?,False
dc0c0e4,Exploring Venus,False
dc10eb8,Driverless cars,False
dc2143b,Driverless cars,False
dc225ea,Driverless cars,False
dc22ef5,The Face on Mars,False
dc29de3,Facial action coding system,False
dc2f034,Exploring Venus,False
dc31c99,Facial action coding system,False
dc36026,Exploring Venus,False
dc3add1,The Face on Mars,False
dc3d2fe,Does the electoral college work?,False
dc436b2,Exploring Venus,False
dc4d6bd,Exploring Venus,False
dc50ee0,Driverless cars,False
dc5279a,Driverless cars,False
dc54514,Driverless cars,False
dc5d479,Driverless cars,False
dc5e967,The Face on Mars,False
dc60914,"""A Cowboy Who Rode the Waves""",False
dc6ca51,"""A Cowboy Who Rode the Waves""",False
dc6cc6d,Car-free cities,False
dc6dfac,Car-free cities,False
dc712c0,Facial action coding system,False
dc76991,The Face on Mars,False
dc77aca,Facial action coding system,False
dc77ef3,Does the electoral college work?,False
dc7bb46,Does the electoral college work?,False
dc81c67,The Face on Mars,False
dc84e92,"""A Cowboy Who Rode the Waves""",False
dc86d27,Exploring Venus,False
dc8b110,Does the electoral college work?,False
dc8f531,Driverless cars,False
dc91256,The Face on Mars,False
dc978d4,The Face on Mars,False
dc9afd1,Does the electoral college work?,False
dc9d5eb,Driverless cars,False
dca00b7,Exploring Venus,False
dca96ef,Facial action coding system,False
dcb2321,The Face on Mars,False
dcbb085,The Face on Mars,False
dcbba07,Does the electoral college work?,False
dcc69b7,Does the electoral college work?,False
dcc75d7,Does the electoral college work?,False
dcc7aa6,Car-free cities,False
dcd9634,Exploring Venus,False
dce42d4,Car-free cities,False
dcf06e8,Does the electoral college work?,False
dcf0c21,Exploring Venus,False
dcf3a1e,Does the electoral college work?,False
dcfe25f,Does the electoral college work?,False
dcff054,Driverless cars,False
dd001c4,Driverless cars,False
dd03d5e,Car-free cities,False
dd03fb4,Facial action coding system,False
dd0877c,Facial action coding system,False
dd0b4c0,"""A Cowboy Who Rode the Waves""",False
dd0c245,Car-free cities,False
dd10951,Facial action coding system,False
dd166b0,Does the electoral college work?,False
dd170f2,Driverless cars,False
dd1c507,Car-free cities,False
dd32ed4,The Face on Mars,False
dd36b35,The Face on Mars,False
dd3e34b,The Face on Mars,False
dd41e75,Facial action coding system,False
dd43138,Driverless cars,False
